source,source_name,target,target_name,share,via
2233,宇隆,Clients,E-Bike/Off-Road (電動自行車),約 1-2% (自行車),"馬達軸心, 傳動零件"
2233,宇隆,ODM,AI Server Cooling (AI散熱),約 0-1% (新開發),液冷快接頭 (打樣中)
2233,宇隆,Harmonic,Robotics (機器人),約 0-1% (研發),諧波減速機 (開發中)
2233,宇隆,Priv.,Others (其他),約 1-2% (其他),其他精密金屬件
2236,百達-KY,1211.HK,BYD (比亞迪),約 20-25% (汽車),電動車/油電零件 (門鎖/煞車/排氣)
2236,百達-KY,EO.PA,Faurecia (佛吉亞),約 15-20% (汽車),座椅/內飾金屬件 (Tier 1)
2236,百達-KY,3533/3324,Press Machine Clients (設備客戶),約 9-10% (設備),精密沖壓機 (嘉澤/雙鴻)
2236,百達-KY,Airports,Service Robots (服務機器人),約 5-8% (租賃),KABAM保全機器人 (樟宜/松山機場)
2236,百達-KY,Global,Benteler (本特勒),約 5-8% (汽車),底盤/結構件
2236,百達-KY,MGA,Magna (麥格納),約 5-8% (汽車),車身/底盤零件
2236,百達-KY,7259.JP,Aisin (愛信),約 3-5% (汽車),變速箱/煞車零件 (印尼廠)
2236,百達-KY,Priv.,Others (其他),約 10-15% (其他),其他
2301,光寶科,2227,裕日車,,車用電子 (部分)
2301,光寶科,2345,智邦,,交換器電源供應器
2301,光寶科,8210,勤誠,,電源供應器 (整合)
2301,光寶科,CSCO,Cisco (思科),約 5-8% (估),網通設備電源
2301,光寶科,AMZN/MSFT/GOOG,CSPs (北美雲端業者),約 25-30% (估),"AI 伺服器電源 (33kW/55kW), 液冷系統"
2301,光寶科,2382/6669,Server ODMs (廣達/緯穎),約 10-15% (估),伺服器電源供應器
2301,光寶科,DELL/HPQ,PC/NB Brands (Dell/HP),約 20-25% (估),"筆電變壓器, 鍵盤滑鼠"
2301,光寶科,6758/7974,Game Consoles (Sony/Nintendo),約 3-5% (估),遊戲機電源
2301,光寶科,,Consumer Electronics (Dyson),約 2-3% (估),"馬達控制模組, 電源"
2301,光寶科,SpaceX,Starlink (星鏈),約 1-2% (成長中),低軌衛星接收站電源
2301,光寶科,,Automotive Tier 1 (Bosch/Conti),約 10-15% (估),"車內燈, 傳感器, 車外照明"
2301,光寶科,CHPT,EV Chargers (ChargePoint),約 2-4% (估),電動車充電樁 (AC/DC)
2301,光寶科,0992.HK,Lenovo (聯想 - JV Partner),約 8-10% (估),"PC 電源, 周邊裝置"
2303,聯電,2363,矽統,,晶圓代工/ASIC支援 (母公司)
2303,聯電,2379,瑞昱,約 7-9% (估),"網通晶片, 音訊/視訊晶片"
2303,聯電,2401,凌陽,,晶圓代工
2303,聯電,2454,聯發科,約 10-13% (估),"手機晶片, WiFi晶片, 電源管理IC"
2303,聯電,2458,義隆,,成熟製程代工 (MCU/部分觸控)
2303,聯電,3014,聯陽,,晶圓代工 (28nm/Others)
2303,聯電,3034,聯詠,約 8-10% (估),"驅動IC (OLED/LCD), SoC"
2303,聯電,3035,智原,,晶圓代工 (22/28nm)
2303,聯電,3141,晶宏,,晶圓代工
2303,聯電,3227,原相,,CIS晶圓代工
2303,聯電,3228,金麗科,,晶圓代工 (備援)
2303,聯電,3257,虹冠電,,高壓製程晶圓代工 (推測)
2303,聯電,3545,敦泰,,晶圓代工
2303,聯電,4966,譜瑞-KY,約 1-2% (估),高速傳輸介面IC
2303,聯電,5269,祥碩,,成熟製程代工 (部分)
2303,聯電,5314,世紀*,,晶圓代工
2303,聯電,5351,鈺創,,邏輯IC代工
2303,聯電,5425,台半,,晶圓代工 (MOSFET)
2303,聯電,6104,創惟,,晶圓代工
2303,聯電,8081,致新,,晶圓代工
2303,聯電,8299,群聯,,28nm/40nm 控制晶片/PMIC 代工
2303,聯電,IFX,Infineon (英飛凌),約 3-5% (估),"車用MCU, 功率半導體"
2303,聯電,QCOM,Qualcomm (高通),約 6-8% (估),"射頻前端, 電源管理IC"
2303,聯電,AVGO,Broadcom (博通),約 3-5% (估),"網通晶片, 連接解決方案"
2303,聯電,005930,Samsung (三星),約 2-4% (估),"影像感測器 (ISP), 驅動IC"
2303,聯電,SIMO,Silicon Motion (慧榮),約 1-3% (估),NAND Flash 控制晶片
2303,聯電,TXN,Texas Instruments (德州儀器),約 5-7% (估),"類比IC, 嵌入式處理器"
2308,台達電,2382,廣達,,"液冷散熱模組, 風扇, 電源供應器"
2308,台達電,3338,泰碩,,部分電子料件/合作
2308,台達電,3454,晶睿,,電源/聯合採購資源
2308,台達電,3693,營邦,,電源供應器
2308,台達電,6187,萬潤,,伺服馬達/PLC
2308,台達電,6245,立端,,電源供應器 (大股東)
2308,台達電,6409,旭隼,,"風扇, 散熱模組 (部分外購)"
2308,台達電,8210,勤誠,,電源供應器 (整合)
2308,台達電,8374,羅昇,,變頻器/伺服馬達/PLC
2308,台達電,MSFT/GOOG,Hyperscale Data Centers (Microsoft/Google),約 30% (基礎設施),"AI伺服器電源, 液冷散熱, 機櫃"
2308,台達電,TSLA/VOW,Electric Vehicle OEMs (Tesla/VW),約 10% (交通/EV),"車載充電器, 驅動馬達, DC-DC轉換器"
2308,台達電,ROK/SIE,Industrial Auto Clients (Rockwell/Siemens),約 12-14% (自動化),"PLC, 伺服馬達, 變頻器"
2308,台達電,DELL/HPQ,PC/Notebook Brands (Dell/HP),約 10-15% (IT電源),"筆電變壓器, 桌機電源"
2308,台達電,0941/T,Telecom Operators (China Mobile/AT&T),約 5-8% (通訊電源),"通訊電源系統, 5G基地台設備"
2308,台達電,,Energy Storage (Taipower),成長中 (能源),"儲能系統 (ESS), 功率調節系統"
2308,台達電,6758/7974,Game Consoles (Sony/Nintendo),約 2-3% (消電),"遊戲機電源, 散熱風扇"
2308,台達電,,Consumer Electronics (Dyson),約 1-2% (消電),"馬達驅動模組, 電源"
2308,台達電,AAPL,Apple (蘋果 - 終端客戶),約 5-8% (估),"微型電源供應器, 被動元件"
2308,台達電,2308,台達電,自有品牌銷售,"Innergie 充電器, Vivitek 投影機"
2312,金寶,HPQ,HP (惠普),約 20-25% (影像),噴墨/雷射印表機 (代工)
2312,金寶,Casio/Dyson,Consumer Electronics (消費電子),約 35-40% (消費),"電子計算機 (Casio), 吸塵器/吹風機 (Dyson)"
2312,金寶,WD/Seagate,Storage Clients (儲存設備),約 18-20% (儲存),"外接式硬碟, SSD封裝"
2312,金寶,SpaceX,Starlink (星鏈計畫),約 5-8% (網通),低軌衛星地面接收站 (路由器/電源)
2312,金寶,US Client,AI Server (AI伺服器),約 2-5% (伺服器),L10/L12伺服器主機板 (墨西哥廠)
2312,金寶,Charter/Comcast,Network Comms (網通設備),約 3-5% (網通),"機上盒, 路由器"
2312,金寶,TClient,Semiconductor Equipment (半導體設備),約 0-1% (新業務),PC板 (測試認證中)
2312,金寶,Priv.,Others (其他),約 2-5% (其他),"智慧穿戴, 醫療產品"
2313,華通,CSCO,Cisco (思科),約 1-2% (估),交換器/路由器 PCB
2313,華通,TSLA,Tesla (特斯拉),約 2-3% (估),車用 HDI (ADAS/Infotainment)
2313,華通,META,Meta (臉書),約 1-2% (估),頭戴式裝置 HDI
2313,華通,Priv.,SpaceX (Starlink),約 15-18% (估),低軌衛星 (LEO) 天空端與地面端 PCB
2313,華通,HUAWEI,Chinese Mobile Brands (Huawei/Xiaomi),約 10-15% (估),"高階手機主板 (Anylayer HDI), 折疊機主板"
2313,華通,DELL/HPQ,PC Brands (Dell/HP/Asus),約 10-12% (估),筆記型電腦 HDI 板
2313,華通,AMZN/MSFT,Server/Cloud Clients (AWS/Microsoft),約 2-3% (成長中),AI 伺服器 OAM/UBB 板 (配角)
2313,華通,6758,Consumer Electronics (Sony),約 1-2% (估),遊戲機/相機 PCB
2313,華通,AMZN,Amazon (亞馬遜),約 2-4% (成長中),低軌衛星 PCB
2313,華通,AAPL,Apple (蘋果 - 終端客戶),約 40-45% (估),"iPhone 主板 (SLP), iPad/Macbook HDI, 潛望式鏡頭軟硬結合板"
2316,楠梓電,Global,Comms/Mobile Clients (通訊/手機),約 45-46% (通訊),"HDI板, 手機主板"
2316,楠梓電,Server ODMs,HPC/AI Server (高效運算),約 25-30% (高速成長),AI加速卡板 (黃石滬士擴產)
2316,楠梓電,002463.SZ,WUS China Invest. (滬士電),不計入營收 (獲利核心),企業級通訊板/伺服器板 (重要轉投資)
2316,楠梓電,Global,MEMS Clients (微機電),約 12-13% (元件),封裝載板
2316,楠梓電,Industry,Industrial/Control (工控),約 8-9% (工控),工控主機板
2316,楠梓電,Tier 1,Auto Electronics (汽車電子),約 6-7% (汽車),車用PCB (部分透過滬士)
2316,楠梓電,Niche,Medical/GPS (醫療/定位),約 4-5% (利基),醫療設備板
2316,楠梓電,Priv.,Others (其他),約 1-2% (其他),其他應用
2317,鴻海,2357,華碩,,"機構件, 部分組裝"
2317,鴻海,2376,技嘉,,連接器 (鴻騰)
2317,鴻海,8261,富鼎,,集團資源整合/晶圓
2317,鴻海,HPQ,HP (惠普),Est. 5-8%,"PC/筆電組裝, 伺服器"
2317,鴻海,MSFT,Microsoft (微軟),成長中 (雲端),Azure伺服器
2317,鴻海,CSCO,Cisco (思科),Est. 2-4%,"網路交換器, 路由器"
2317,鴻海,TSLA,Tesla (特斯拉),成長中 (車用電子),"ECU, 中控台模組 (車用電子代工)"
2317,鴻海,DELL,Dell (戴爾),Est. 5-8%,"伺服器, PC/筆電組裝"
2317,鴻海,6758.JP,Sony (索尼),Est. 3-5%,"PlayStation遊戲機, 電視"
2317,鴻海,7974.JP,Nintendo (任天堂),Est. 1-2%,Switch遊戲機組裝
2317,鴻海,AMZN,Amazon (亞馬遜),成長中 (雲端),"AWS伺服器, Kindle, Echo裝置"
2317,鴻海,AAPL,Apple (蘋果 - 終端客戶),45-50% (Est.),"iPhone組裝, iPad, MacBook, Apple Watch"
2317,鴻海,NVDA,Nvidia (輝達 - 終端),高成長 (AI Server),"AI伺服器 (GB200, H100模組與系統), 網通設備"
2324,仁寶,2353,宏碁,,筆電代工
2324,仁寶,2357,華碩,,筆記型電腦 (主流款)
2324,仁寶,HPQ,HP (惠普),約 20-25% (PC),消費/商用筆電
2324,仁寶,DELL,Dell (戴爾),約 30-35% (PC/Server),"商用筆電, AI伺服器"
2324,仁寶,992.HK,Lenovo (聯想),約 10-15% (PC),筆電代工
2324,仁寶,Apple/Google,Smart Devices (智慧裝置),約 10-12% (穿戴),"智慧手錶, 平板"
2324,仁寶,CSP/Enterprise,Server Clients (伺服器),約 5-8% (伺服器),"AI伺服器 (Nvidia MGX), 一般伺服器"
2324,仁寶,Tier 1,Auto Electronics (車用電子),約 3-5% (車用),"ADAS, 中控台, 5G模組"
2324,仁寶,Hospitals,Medical Device (醫療),約 1-2% (醫療),"I-SWAT細胞治療, 手持超音波"
2324,仁寶,Priv.,Others (其他),約 5-10% (其他),其他應用
2327,國巨*,2301,光寶科,,"電阻, 電容 (MLCC)"
2327,國巨*,2308,台達電,約 3-5% (估),"電源/工控用磁性元件, 電容"
2327,國巨*,2317,鴻海,約 5-8% (估),"iPhone/伺服器用 MLCC, 電阻"
2327,國巨*,2345,智邦,,"MLCC, 電阻"
2327,國巨*,2375,凱美,,集團資源整合/電阻材料
2327,國巨*,2382,廣達,約 3-5% (估),筆電/伺服器被動元件
2327,國巨*,6409,旭隼,,"電感, 電阻, 電容"
2327,國巨*,8261,富鼎,,被動元件/通路合作
2327,國巨*,AVT,Avnet (安富利),約 12-15% (估),全系列被動元件 (經銷)
2327,國巨*,TSLA,Tesla (特斯拉),約 1-3% (成長中),"車用 MLCC, 電感 (直供/模組廠)"
2327,國巨*,ARW,Arrow Electronics (艾拉物),約 10-12% (估),全系列被動元件 (經銷)
2327,國巨*,Priv.,Digi-Key / Mouser,約 5-8% (估),小批量/樣品/RD 用料 (高毛利)
2327,國巨*,BRK.B,"TTI, Inc.",約 5-8% (估),連接器/被動元件經銷 (Kemet 主要通路)
2327,國巨*,Priv.,Automotive Tier 1 (Bosch/Continental),約 8-10% (估),"車規 MLCC, 鉭質電容, 厚膜電阻"
2327,國巨*,Priv.,Huawei (華為),約 2-4% (估),通訊設備用高階被動元件
2327,國巨*,2327,國巨*,,高階陶瓷粉末 (自製率提升中)
2328,廣宇,2317,鴻海,約 30-35% (集團),"遊戲機線束/PCB, 網通線材"
2328,廣宇,Global Brands,Consumer Electronics (消費電子),約 15-20% (消費),遊戲機/智慧音箱/周邊線材
2328,廣宇,Tier 1,Auto Industry (車用電子),約 20-21% (車用),"車用線束 (高壓/低壓), 影音線材"
2328,廣宇,H3C/Others,Network Comms (網通設備),約 15-16% (網通),"伺服器線束, 網路線"
2328,廣宇,Global,Industrial Control (工業控制),約 14-15% (工控),工控連接器/線材
2328,廣宇,Niche,Medical Device (醫療),約 1% (醫療),醫療設備線束
2328,廣宇,Server ODM,AI Server (AI伺服器),約 1-2% (新創),高速傳輸線/PCB
2328,廣宇,Priv.,Others (其他),約 1-2% (其他),其他
2329,華泰,3014,聯陽,,IC封裝
2329,華泰,8299,群聯,約 15-20% (封測),NAND Flash封測 (策略夥伴)
2329,華泰,SMCI,Supermicro (美超微),約 20-25% (EMS),AI伺服器/主機板組裝 (EMS最大客戶)
2329,華泰,Priv.,Kingston (金士頓),約 25-30% (封測),SD卡/USB/SSD封裝
2329,華泰,301308.SZ,Longsys (江波龍),約 5-8% (封測),記憶體模組封測
2329,華泰,Global,Server/Storage EMS (其他代工),約 5-8% (EMS),工業電腦/SSD代工
2329,華泰,Tier 1,Automotive/IoT (車用/物聯網),約 3-5% (成長中),車用電子/SiP模組
2329,華泰,Priv.,Others (其他),約 5-10% (其他),其他
2330,台積電,2231,為升,,毫米波雷達晶片 (代工)
2330,台積電,2379,瑞昱,,先進製程晶圓代工 (WiFi 7/Auto)
2330,台積電,2388,威盛,,晶圓代工 (5nm/7nm ASIC)
2330,台積電,2401,凌陽,,晶圓代工 (主要)
2330,台積電,2436,偉詮電,,晶圓代工 (約90%)
2330,台積電,2454,聯發科,,先進製程 (3nm/4nm/5nm/7nm) 晶圓代工
2330,台積電,2458,義隆,,90nm/55nm/40nm 邏輯製程 (觸控 IC)
2330,台積電,3014,聯陽,,晶圓代工
2330,台積電,3034,聯詠,,晶圓代工 (先進製程/CoWoS)
2330,台積電,3227,原相,,高階邏輯晶片代工
2330,台積電,3228,金麗科,,x86 CPU晶圓代工 (28nm/22nm)
2330,台積電,3374,精材,,晶圓代工/測試機台移轉
2330,台積電,3443,創意,,先進製程晶圓(3nm/5nm)/CoWoS
2330,台積電,3545,敦泰,,晶圓代工 (12吋/8吋)
2330,台積電,3661,世芯-KY,,"先進製程 (3nm/5nm/7nm) 晶圓代工 (VCA 夥伴), CoWoS 先進封裝"
2330,台積電,4919,新唐,,高階晶圓代工
2330,台積電,4966,譜瑞-KY,,晶圓代工 (先進製程)
2330,台積電,4968,立積,,晶圓代工 (Logic/RF)
2330,台積電,5269,祥碩,,晶圓代工 (28nm/12nm/etc)
2330,台積電,5274,信驊,,晶圓代工 (28nm)
2330,台積電,5314,世紀*,,晶圓代工 (IC設計業務)
2330,台積電,6104,創惟,,晶圓代工 (12吋/8吋)
2330,台積電,6138,茂達,,晶圓代工
2330,台積電,6442,光聖,,矽光子晶片代工 (研發合作)
2330,台積電,8016,矽創,,晶圓代工 (12吋/8吋)
2330,台積電,8054,安國,,晶圓代工 (Control IC)
2330,台積電,8081,致新,,晶圓代工 (8吋/12吋)
2330,台積電,8299,群聯,,12nm/7nm/6nm 控制晶片代工
2330,台積電,QCOM,Qualcomm (高通),7% (Est.),行動處理器、5G晶片
2330,台積電,AVGO,Broadcom (博通),7% (Est.),網路設備、通訊晶片
2330,台積電,INTC,Intel (英特爾/Barefoot),4-6% (Est.),CPU、伺服器晶片
2330,台積電,6758.JP,Sony (索尼),<2%,影像感測器
2330,台積電,AMZN,Amazon (亞馬遜),<2%,AI晶片、自研處理器
2330,台積電,2454.TW,MediaTek (聯發科),6% (Est.),行動處理器、IoT晶片
2330,台積電,AAPL,Apple (蘋果 - 終端客戶),17% (Est.),iPhone處理器、A系列晶片
2330,台積電,MRVL,Marvell (邁威爾 - 合作夥伴),<2%,儲存控制器、網路晶片
2330,台積電,NVDA,Nvidia (輝達 - 終端),20% (Est.),AI伺服器GPU、資料中心晶片
2330,台積電,AMD,AMD (超微 - 終端),7% (Est.),CPU/GPU、伺服器晶片
2332,友訊,Global,Consumer Market (一般消費者),約 65-70% (消費),"家用路由器, 網卡, 智慧家庭"
2332,友訊,Global,SMB/Enterprise (中小企業),約 20-25% (商用),"商用交換器, 無線基地台"
2332,友訊,Telco,Telecom Operators (電信商),約 10-15% (電信),"5G CPE, 光纖數據機 (專案)"
2332,友訊,Geo,Emerging Markets (新興市場),約 60% (區域),網通全產品 (APMEA)
2332,友訊,Geo,European Market (歐洲市場),約 20-25% (區域),高階網通設備
2332,友訊,Channel,Switch Clients (交換器客戶),約 46% (產品),交換器 (核心營收)
2332,友訊,Channel,Wireless/IoT Clients (無線),約 8% (產品),"Wi-Fi 6/7, 攝影機"
2332,友訊,Priv.,Others (其他),約 5-10% (其他),服務與其他
2337,旺宏,3141,晶宏,,驅動IC晶圓代工
2337,旺宏,3257,虹冠電,,Nor Flash (遊戲機供應鏈夥伴)
2337,旺宏,7974.JP,Nintendo (任天堂),約 30-35% (ROM),遊戲機唯讀記憶體 (ROM)
2337,旺宏,Tier 1,Automotive Clients (車用電子),約 20-24% (NOR),車用NOR Flash (ADAS/儀表板)
2337,旺宏,Global,Industrial/Medical (工控/醫療),約 15-20% (NOR),高階NOR/NAND Flash
2337,旺宏,Global,Consumer Electronics (消費電子),約 10-15% (NOR),TWS/穿戴裝置/IoT
2337,旺宏,PC/Net,Computer/Comms (電腦/通訊),約 10-12% (NOR),BIOS/5G基地台
2337,旺宏,Fabless,Wafer Foundry (晶圓代工),約 8% (代工),邏輯/混合訊號晶片代工
2337,旺宏,Priv.,Others (其他),約 1-5% (其他),其他
2337,旺宏,NVDA,Nvidia (輝達 - 終端),約 1-2% (成長中),GB200相關NOR Flash
2338,光罩,2303,聯電,約 15-20% (成熟),成熟製程光罩
2338,光罩,2330,台積電,約 30-35% (成熟),成熟製程光罩代工
2338,光罩,5347,世界,約 10-15% (主要),電源管理IC光罩
2338,光罩,6182,合晶,約 5-8% (代工),功率半導體光罩
2338,光罩,CN,OPPO,約 5-8% (代工),成熟製程光罩
2338,光罩,6770,力積電,約 20-25% (成熟),驅動IC/電源IC光罩
2338,光罩,OSAT,Packaging Houses,約 2-5% (封裝),WLCSP凸塊光罩
2338,光罩,Priv.,Others (其他),約 1-5% (其他),其他
2342,茂矽,8255,朋程,約 30-35% (車用),車用二極體/ULLD (大股東)
2342,茂矽,Design Houses,MOSFET Clients (金氧半導體),約 25-30% (功率),中低壓MOSFET (消費/電腦)
2342,茂矽,Industrial,IGBT Clients (絕緣閘雙極),約 15-20% (工控),FS IGBT (太陽能/儲能)
2342,茂矽,Global,Global IDMs (國際大廠),約 10-15% (代工),功率元件代工
2342,茂矽,New,SiC Clients (碳化矽),約 1-2% (研發中),SiC元件 (預計2026放量)
2342,茂矽,Local,Consumer (消費電子),約 5-8% (消費),電源管理IC代工
2342,茂矽,Priv.,Others (其他),約 1-5% (其他),其他
2344,華邦電,4919,新唐,約 35-40% (邏輯產品),"MCU, BMC, 音訊 IC (邏輯產品線主力)"
2344,華邦電,8110,華東,,DRAM/Flash晶圓 (集團)
2344,華邦電,Conti/Bosch,Automotive Clients (Tier 1),約 12-15% (車用),"車規 LPDDR4, NOR Flash (ADAS/儀表板)"
2344,華邦電,Priv.,Industrial Clients (Simens/Others),約 10-12% (工業),工控用 DRAM/Flash (長生命週期)
2344,華邦電,CSCO/Priv.,Networking Clients (Cisco/Huawei),約 10-12% (網通),WiFi 6/7 路由器用 DRAM/NOR Flash
2344,華邦電,DELL/HPQ,PC/Laptop OEMs (Dell/HP),約 8-10% (電腦),"BIOS 用 NOR Flash, 嵌入式控制器 (EC)"
2344,華邦電,6758.T/7974.T,Consumer Electronics (Sony/Nintendo),約 5-8% (消費),遊戲機/穿戴裝置用 Memory
2344,華邦電,Priv.,IoT Clients,約 2-3% (物聯網),低功耗 HyperRAM/Flash
2344,華邦電,Priv.,Server Clients (BMC 搭配),約 2-3% (伺服器),BMC 搭配用 DRAM/Flash
2344,華邦電,005930.KS,Samsung (三星 - NB),約 2-3% (供應鏈),面板驅動 IC 相關記憶體
2344,華邦電,AAPL,Apple (蘋果 - 終端客戶),約 3-5% (消費),OLED 面板外掛 NOR Flash (供應鏈)
2345,智邦,2376,技嘉,,部分網通零組件 (合作)
2345,智邦,2412,中華電,,交換器/網路設備
2345,智邦,3558,神準,,網路設備零組件 (同業/合作)
2345,智邦,MSFT,Microsoft (微軟),約 5-8% (估),資料中心交換器
2345,智邦,CSCO,Cisco (思科),約 1-3% (估),部分模組/設備代工
2345,智邦,GOOGL,Google (谷歌),約 3-5% (估),資料中心網路設備 (逐步導入)
2345,智邦,META,Meta (臉書),約 20-25% (估),"OCP 開放架構交換器 (Minipack), 400G 交換器"
2345,智邦,DELL,Dell (戴爾),約 3-5% (估),企業網路交換器代工
2345,智邦,AMZN,Amazon (亞馬遜),約 35-40% (估),"AI 智慧網卡 (SmartNIC), 400G/800G 交換器"
